"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
92208907,"1","1","Kierujący","1937-06-15","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92208907,"2","1","Kierujący","1936-12-15","Mężczyzna","Posiada","Trzeźwy","48","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
92209562,"1","1","Kierujący","1980-08-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92209562,"2","1","Kierujący","1973-04-25","Mężczyzna","Posiada","Trzeźwy","16","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92209825,"1","1","Kierujący","1948-12-12","Mężczyzna","Posiada","Trzeźwy","36",NA,NA,NA,NA
92209825,"2","1","Kierujący","1994-09-16","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Inny organ",NA,NA
92210010,"1","1","Kierujący","1986-03-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92210010,"2","1","Kierujący","1965-08-02","Kobieta","Posiada","Trzeźwy","9",NA,NA,NA,NA
92210010,"3","1","Kierujący","Nieustalona","Kobieta",NA,"Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie",NA,NA
92210123,"1","1","Kierujący","1936-10-01","Mężczyzna","Posiada","Trzeźwy","43",NA,NA,NA,NA
92210123,"2","1","Kierujący","1942-02-17","Mężczyzna","Posiada","Trzeźwy","50","Wjazd przy czerwonym świetle","Mandat karny",NA,NA
92211002,"1","1","Kierujący","1948-01-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92211002,"2","1","Kierujący","1976-11-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92213707,"1","1","Kierujący","1980-09-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92213707,"2","1","Kierujący","1988-02-11","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
92213707,"3","1","Kierujący","1967-06-20","Kobieta","Posiada","Trzeźwy","8","Niezachowanie bezp. odl. między pojazdami","Inny organ",NA,NA
92215265,"1","1","Kierujący","1990-09-18","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92215265,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA,NA
92215367,"1","1","Kierujący","1939-04-15","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92215367,"2","1","Kierujący","1969-07-26","Mężczyzna","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92215376,"1","1","Kierujący","1954-04-01","Mężczyzna","Posiada","Trzeźwy","26",NA,NA,NA,NA
92215376,"2","1","Kierujący","1980-02-03","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92216287,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA,NA
92216287,"2","1","Kierujący","1970-09-12","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92216386,"1","1","Kierujący","1971-11-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92216386,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Wniosek o ukaranie",NA,NA
92216616,"1","1","Kierujący","1991-06-11","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
92216616,"2","1","Kierujący","1994-03-27","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko",NA
92217344,"1","1","Kierujący","2005-05-14","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny",NA,NA
92217344,"2","1","Kierujący","1995-12-17","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
92217385,"1","1","Kierujący","1983-06-13","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,NA,"Ranny lekko",NA
92217638,"1","1","Kierujący","1977-02-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92217638,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: cofanie","Wniosek o ukaranie",NA,NA
92218314,"1","1","Kierujący","1958-03-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92218314,"2","1","Kierujący","1930-07-25","Kobieta","Posiada","Trzeźwy","49","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92218411,"1","1","Kierujący","1997-12-06","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92218411,"2","1","Kierujący","1984-06-05","Mężczyzna","Posiada","Trzeźwy","1","Wjazd przy czerwonym świetle","Wniosek o ukaranie",NA,NA
92218812,"1","1","Kierujący","1991-06-11","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
92218812,"2","1","Kierujący","1994-03-27","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko",NA
92219533,"1","1","Kierujący","1983-09-12","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA
92219533,"2","1","Kierujący","1981-03-08","Mężczyzna","Nie wymagane","Alkoholu",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie",NA,NA
92220410,"1","1","Kierujący","1972-08-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92220410,"2","1","Kierujący","1971-10-31","Mężczyzna","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92220721,"1","1","Kierujący","1956-01-04","Mężczyzna","Posiada","Trzeźwy","36",NA,NA,NA,NA
92220721,"2","1","Kierujący","2002-12-10","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko","Hełmu"
92221006,"1","1","Kierujący","1985-02-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92221006,"2","1","Kierujący","1965-12-25","Mężczyzna","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92221197,"1","1","Kierujący","1994-02-27","Kobieta","Nie posiada","Trzeźwy",NA,NA,"Wniosek o ukaranie",NA,NA
92221197,"2","1","Kierujący","1980-02-10","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA
92221329,"1","1","Kierujący","1948-12-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92221329,"2","1","Kierujący","1969-07-21","Mężczyzna","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92221336,"1","1","Kierujący","1995-07-02","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92221336,"2","1","Kierujący","1959-01-05","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA,NA
92222029,"1","1","Kierujący","1979-09-03","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA
92222029,"2","1","Kierujący","1963-10-11","Mężczyzna","Nie wymagane","Alkoholu","29","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92222146,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92222146,"2","1","Kierujący","1990-11-03","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92223081,"1","1","Kierujący","1949-01-22","Mężczyzna","Posiada","Trzeźwy","43",NA,NA,NA,NA
92223081,"2","1","Kierujący","1933-05-18","Mężczyzna","Posiada","Trzeźwy","36","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92223888,"1","1","Kierujący","1979-01-15","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA
92223888,"2","1","Kierujący","1992-01-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Ranny lekko",NA
92227264,"1","1","Kierujący","1962-02-14","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92227264,"2","1","Kierujący","1979-09-29","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
92227450,"1","1","Kierujący","1980-03-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,"Pouczenie",NA,NA
92227450,"2","1","Kierujący","1967-10-30","Mężczyzna","Posiada","Trzeźwy","23",NA,"Pouczenie",NA,NA
92227709,"1","1","Kierujący","1960-11-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92227709,"2","1","Kierujący","1978-03-21","Mężczyzna","Posiada","Trzeźwy","10","Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
92227772,"1","1","Kierujący","1989-10-18","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA,NA
92227772,"2","1","Kierujący","1945-11-02","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Ranny lekko",NA
92228103,"1","1","Kierujący","1997-03-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92228103,"2","1","Kierujący","1968-09-12","Mężczyzna","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92228278,"1","1","Kierujący","1969-05-13","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA
92228278,"2","1","Kierujący","1993-03-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA,NA
92229106,"1","1","Kierujący","1941-10-27","Mężczyzna","Posiada","Trzeźwy","51",NA,"Dochodzenie",NA,NA
92229139,"1","1","Kierujący","1956-05-04","Kobieta","Posiada","Trzeźwy","35",NA,NA,"Ranny lekko",NA
92229139,"2","1","Kierujący","1982-05-24","Mężczyzna","Posiada","Trzeźwy","1","Wjazd przy czerwonym świetle","Dochodzenie",NA,NA
92231013,"1","1","Kierujący","1993-01-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92231013,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA,NA
92231025,"1","1","Kierujący","1975-01-23","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92231025,"2","1","Kierujący","2002-07-22","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92231444,"1","1","Kierujący","1974-09-18","Mężczyzna","Posiada","Trzeźwy","18",NA,NA,NA,NA
92231444,"2","1","Kierujący","1995-04-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92232390,"1","1","Kierujący","1935-03-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
92232390,"2","1","Kierujący","1987-07-23","Mężczyzna","Posiada","Trzeźwy","4","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92232478,"1","1","Kierujący","1976-10-23","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92232478,"2","1","Kierujący","1999-09-25","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92235109,"1","1","Kierujący","1961-03-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92235109,"2","1","Kierujący","1953-09-10","Mężczyzna","Posiada","Trzeźwy","29","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
92235926,"1","1","Kierujący","2001-04-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
92235926,"2","1","Kierujący","1966-08-17","Mężczyzna","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92236819,"1","1","Kierujący","1984-11-11","Kobieta","Posiada","Trzeźwy","7",NA,NA,NA,NA
92236819,"2","1","Kierujący","2001-03-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92236829,"1","1","Kierujący","1960-01-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92236829,"2","1","Kierujący","1945-11-26","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92236887,"1","1","Kierujący","1993-10-06","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92236887,"2","1","Kierujący","1980-05-14","Kobieta","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92237179,"1","1","Kierujący","1988-01-08","Mężczyzna","Posiada","Trzeźwy","4",NA,NA,NA,NA
92237179,"2","1","Kierujący","2001-11-18","Kobieta","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Pouczenie",NA,NA
92240430,"1","1","Kierujący","1950-11-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92240430,"2","1","Kierujący","1981-08-10","Mężczyzna","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92241061,"1","1","Kierujący","1957-12-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92241061,"2","1","Kierujący","1982-06-17","Kobieta","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92241318,"1","1","Kierujący","1940-09-04","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92241318,"2","1","Kierujący","1982-10-17","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92243927,"1","1","Kierujący","1954-08-12","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92243927,"2","1","Kierujący","1952-08-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie","Ranny lekko",NA
92244072,"1","1","Kierujący","1984-05-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny ciężko",NA
92244991,"1","1","Kierujący","1953-10-19","Mężczyzna","Posiada","Trzeźwy","30",NA,NA,NA,NA
92244991,"2","1","Kierujący","1987-10-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Wniosek o ukaranie",NA,"Hełmu"
92272159,"1","1","Kierujący","2001-03-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA,NA
92272159,"2","1","Kierujący","1984-02-09","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92272349,"1","1","Kierujący","1991-02-25","Mężczyzna","Posiada","Trzeźwy","1","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
92272349,"2","1","Kierujący","1987-01-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92275943,"1","1","Kierujący","1957-05-10","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92275943,"2","1","Kierujący","1978-04-01","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92276223,"1","1","Kierujący","1976-03-09","Mężczyzna","Posiada","Trzeźwy","15",NA,NA,NA,NA
92276223,"2","1","Kierujący","1994-07-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
92278007,"1","1","Kierujący","1981-06-26","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA
92278007,"2","1","Kierujący","1977-06-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92280257,"1","1","Kierujący","1951-05-31","Mężczyzna","Posiada","Trzeźwy","30",NA,NA,NA,NA
92280257,"2","1","Kierujący","1951-07-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie",NA,NA
92281552,"1","1","Kierujący","1952-11-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92281552,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92281804,"1","1","Kierujący","1951-06-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Smierć na miejscu",NA
92281804,"2","1","Kierujący","1992-03-31","Mężczyzna","Posiada","Trzeźwy","1","Niezachowanie bezp. odl. między pojazdami","Dochodzenie",NA,NA
92287410,"1","1","Kierujący","1955-04-27","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92287410,"2","1","Kierujący","1995-08-14","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie",NA,NA,NA
92288017,"1","1","Kierujący","1963-10-23","Mężczyzna","Nie wymagane","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Ranny lekko",NA
92294944,"1","1","Kierujący","1983-04-08","Kobieta","Posiada","Trzeźwy","7",NA,NA,NA,NA
92294944,"2","1","Kierujący","1997-07-10","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Ranny lekko",NA
92303187,"1","1","Kierujący","1963-02-03","Mężczyzna","Posiada","Trzeźwy","27",NA,NA,NA,NA
92303187,"2","1","Kierujący","1999-07-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie",NA,NA
92303308,"1","1","Kierujący","1999-12-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
92303308,"2","1","Kierujący","1949-05-22","Kobieta","Posiada","Trzeźwy",NA,NA,"Dochodzenie",NA,NA
92303408,"1","1","Kierujący","1983-11-29","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA,NA
92303408,"2","1","Kierujący","1959-04-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92303410,"1","1","Kierujący","1960-05-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92303410,"2","1","Kierujący","1949-07-03","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92303843,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA,NA
92303843,"2","1","Kierujący","1981-01-14","Mężczyzna","Nie wymagane","Alkoholu",NA,"Jazda po niewłaściwej stronie drogi","Wniosek o ukaranie",NA,NA
92315475,"1","1","Kierujący","1994-12-24","Mężczyzna","Posiada","Trzeźwy",NA,NA,"Pouczenie",NA,NA
92320319,"1","1","Kierujący","1961-09-20","Mężczyzna","Posiada","Trzeźwy","19",NA,NA,NA,NA
92320319,"2","1","Kierujący","2001-03-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Ranny lekko",NA
92320334,"1","1","Kierujący","1973-04-05","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92320334,"2","1","Kierujący","1997-09-16","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Ranny lekko",NA
92320735,"1","1","Kierujący","1991-06-19","Mężczyzna","Posiada","Trzeźwy","1",NA,"Pouczenie",NA,NA
92320735,"2","1","Kierujący","1965-08-08","Mężczyzna","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92320790,"1","1","Kierujący","1954-02-10","Mężczyzna","Posiada","Trzeźwy","39",NA,NA,NA,NA
92320790,"2","1","Kierujący","1997-04-05","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92321891,"1","1","Kierujący","1936-02-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92322475,"1","1","Kierujący","1990-07-10","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA,NA
92322475,"2","1","Kierujący","1952-10-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA,NA
92322497,"1","1","Kierujący","1961-12-24","Mężczyzna","Posiada","Trzeźwy","23",NA,NA,NA,NA
92322497,"2","1","Kierujący","1996-01-07","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92322525,"1","1","Kierujący","1932-05-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92322525,"2","1","Kierujący","1952-06-19","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92322581,"1","1","Kierujący","1973-05-27","Mężczyzna","Posiada","Trzeźwy","17",NA,NA,"Ranny lekko",NA
92322581,"2","1","Kierujący","1975-01-08","Mężczyzna","Posiada","Trzeźwy","20",NA,"Dochodzenie","Ranny lekko",NA
92324024,"1","1","Kierujący","1990-09-19","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
92324024,"2","1","Kierujący","1929-11-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA,NA
92329882,"1","1","Kierujący","1990-01-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92329882,"2","1","Kierujący","1986-01-26","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
92329882,"3","1","Kierujący","1986-07-08","Mężczyzna","Posiada","Trzeźwy","6","Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA,NA
92330012,"1","1","Kierujący","1975-11-26","Kobieta","Posiada","Trzeźwy","9",NA,NA,NA,NA
92330012,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92330895,"1","1","Kierujący","1962-04-15","Mężczyzna","Posiada","Trzeźwy","31",NA,NA,NA,NA
92330895,"2","1","Kierujący","1948-10-20","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,"Dochodzenie","Ranny ciężko",NA
92331564,"1","1","Kierujący","1955-06-01","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92331564,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92332082,"1","1","Kierujący","1988-03-01","Kobieta","Posiada","Trzeźwy","3",NA,NA,NA,NA
92332082,"2","1","Kierujący","1961-11-25","Mężczyzna","Nie posiada","Alkoholu",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko",NA
92337524,"1","1","Kierujący","1927-05-25","Mężczyzna","Posiada","Trzeźwy","52",NA,NA,NA,NA
92337524,"2","1","Kierujący","1959-03-27","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92341215,"1","1","Kierujący","1998-10-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92341251,"1","1","Kierujący","1954-08-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92341251,"2","1","Kierujący","1963-09-28","Mężczyzna","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
92342354,"1","1","Kierujący","1976-11-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92342354,"2","1","Kierujący","1930-07-26","Mężczyzna","Posiada","Trzeźwy","37","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA,NA
92342719,"1","1","Kierujący","1942-02-14","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92342719,"2","1","Kierujący","1948-01-28","Mężczyzna","Posiada","Trzeźwy","42","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA,NA
92348059,"1","1","Kierujący","1962-04-07","Mężczyzna","Posiada","Trzeźwy","31",NA,NA,NA,NA
92348059,"2","1","Kierujący","1950-03-05","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92349197,"1","1","Kierujący","1979-03-27","Kobieta","Posiada","Trzeźwy","1",NA,NA,NA,NA
92349197,"2","1","Kierujący","1999-01-05","Kobieta","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92349753,"1","1","Kierujący","1955-12-20","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92349753,"2","1","Kierujący","1977-06-24","Mężczyzna","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92349808,"1","1","Kierujący","1985-04-04","Kobieta","Posiada","Trzeźwy","4",NA,NA,NA,NA
92349808,"2","1","Kierujący","1990-08-14","Mężczyzna","Posiada","Trzeźwy","2","Nieprawidłowe: skręcanie","Mandat karny",NA,NA
92349885,"1","1","Kierujący","1958-11-28","Kobieta","Posiada","Trzeźwy","14",NA,NA,NA,NA
92349885,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych",NA,NA,NA
92350161,"1","1","Kierujący","1982-03-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92350161,"2","1","Kierujący","1945-01-01","Mężczyzna","Posiada","Trzeźwy","37","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92354954,"1","1","Kierujący","1979-09-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92354954,"2","1","Kierujący","1960-04-10","Mężczyzna","Posiada","Trzeźwy","30","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
92359877,"1","1","Kierujący","1949-02-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
