"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","...11","Nieprawidłowe użycie"
110498470,"1","1","Kierujący","1971-07-06","Mężczyzna","Posiada","Trzeźwy","25","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110498470,"2","1","Kierujący","1986-01-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110499023,"1","1","Kierujący","1976-06-29","Mężczyzna","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110499023,"2","1","Kierujący","1969-03-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110512455,"1","1","Kierujący","1985-12-18","Kobieta","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110512455,"2","1","Kierujący","1955-07-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110512588,"1","1","Kierujący","2000-01-10","Kobieta","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110512588,"2","1","Kierujący","2010-03-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110517772,"1","1","Kierujący","1968-09-23","Mężczyzna","Posiada","Trzeźwy","29","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Pouczenie",NA,NA,NA
110517772,"2","1","Kierujący","1957-04-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110525237,"1","1","Kierujący","1976-04-03","Mężczyzna","Posiada","Trzeźwy","32","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA,NA
110525237,"2","1","Kierujący","1969-04-28","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110525463,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Inny sposób zakończenia",NA,NA,NA
110525463,"2","1","Kierujący","1970-06-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110525732,"1","1","Kierujący","2000-07-18","Kobieta","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110525732,"2","1","Kierujący","2008-08-19","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA,NA
110530673,"1","1","Kierujący","2001-12-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA,NA
110530673,"2","1","Kierujący","1963-12-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110530760,"1","1","Kierujący","1947-08-31","Mężczyzna","Posiada","Trzeźwy","53","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA,NA
110530760,"2","1","Kierujący","1991-02-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110531714,"1","1","Kierujący","1971-07-15","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny",NA,NA,NA
110531714,"2","1","Kierujący","1995-04-23","Kobieta","Posiada","Trzeźwy","8",NA,NA,NA,NA,NA
110534220,"1","1","Kierujący","1947-03-23","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko",NA,NA
110534220,"2","1","Kierujący","2001-11-11","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA,NA
110534234,"1","1","Kierujący","1976-08-18","Mężczyzna","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110534234,"2","1","Kierujący","2005-07-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110536893,"1","1","Kierujący","1985-05-27","Mężczyzna","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110536893,"2","1","Kierujący","1955-09-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110537050,"1","1","Kierujący","1994-08-26","Kobieta","Posiada","Trzeźwy","9","Inne przyczyny","Mandat karny",NA,NA,NA
110537050,"2","1","Kierujący","1983-07-05","Mężczyzna","Posiada","Trzeźwy","19",NA,NA,NA,NA,NA
110537967,"1","1","Kierujący","1951-10-14","Mężczyzna","Posiada","Trzeźwy","46","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110537967,"2","1","Kierujący","1954-09-26","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110538549,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110538549,"2","1","Kierujący","1984-11-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110539852,"1","1","Kierujący","1988-09-19","Kobieta","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110539852,"2","1","Kierujący","1948-01-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110539908,"1","1","Kierujący","1980-10-08","Kobieta","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110539908,"2","1","Kierujący","1945-01-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110539949,"1","1","Kierujący","1974-05-21","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110539949,"2","1","Kierujący","1983-01-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110568906,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110568906,"2","1","Kierujący","2006-07-20","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA,NA
110571707,"1","1","Kierujący","1991-04-29","Mężczyzna","Posiada","Trzeźwy","11","Inne przyczyny","Pouczenie",NA,NA,NA
110571707,"2","1","Kierujący","1998-01-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110667809,"1","1","Kierujący","1979-05-07","Kobieta","Posiada","Trzeźwy","15",NA,NA,NA,NA,NA
110667809,"1","2","Pasażer","1972-10-28","Kobieta",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA,NA,NA
110667809,"2","1","Kierujący","1970-09-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110726845,"1","1","Kierujący","2010-02-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110726845,"2","1","Kierujący","1952-08-23","Mężczyzna","Posiada","Trzeźwy","32",NA,NA,NA,NA,NA
110861808,"1","1","Kierujący","1954-03-31","Mężczyzna","Posiada","Trzeźwy","40","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110861808,"2","1","Kierujący","1953-03-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110919157,"1","1","Kierujący","1953-10-05","Mężczyzna","Posiada","Trzeźwy","45","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA,NA
110919157,"2","1","Kierujący","1996-08-07","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,"Ranny lekko",NA,NA
110929071,"1","1","Kierujący","1971-06-24","Mężczyzna","Posiada","Trzeźwy","32","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110929071,"2","1","Kierujący","1995-01-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110943034,"1","1","Kierujący","1979-08-03","Mężczyzna","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110943034,"2","1","Kierujący","2003-12-28","Kobieta","Posiada","Trzeźwy","4",NA,NA,NA,NA,NA
110945105,"1","1","Kierujący","1993-08-30","Mężczyzna","Posiada","Alkoholu","10","Inne przyczyny","Wniosek o ukaranie",NA,NA,NA
110945105,"2","1","Kierujący","1968-01-07","Mężczyzna","Posiada","Trzeźwy","37",NA,NA,NA,NA,NA
110945365,"1","1","Kierujący","1972-02-07","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110945365,"2","1","Kierujący","2005-03-23","Kobieta","Posiada","Trzeźwy","3",NA,NA,NA,NA,NA
110945863,"1","1","Kierujący","1978-06-11","Mężczyzna","Posiada","Trzeźwy","26","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA,NA
110945863,"2","1","Kierujący","1982-10-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110946885,"1","1","Kierujący","1981-06-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Mandat karny",NA,NA,NA
110946885,"2","1","Kierujący","1957-10-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110946885,"3","1","Kierujący","1977-12-29","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA,NA
110947166,"1","1","Kierujący","1988-05-07","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Ranny ciężko",NA,NA
110947166,"2","1","Kierujący","1973-09-27","Kobieta","Posiada","Trzeźwy","30",NA,NA,NA,NA,NA
110947193,"1","1","Kierujący","1972-07-23","Mężczyzna","Posiada","Trzeźwy","31","Nieprawidłowe: omijanie","Mandat karny",NA,NA,NA
110947193,"2","1","Kierujący","1955-07-27","Kobieta","Posiada","Trzeźwy","39",NA,NA,NA,NA,NA
110947247,"1","1","Kierujący","1960-08-26","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprzestrzeganie innych sygnałów","Dochodzenie",NA,NA,NA
110947247,"2","1","Kierujący","1966-06-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111011805,"1","1","Kierujący","2002-09-17","Kobieta","Nie wymagane","Trzeźwy","1","Nieprawidłowe: wymijanie","Mandat karny",NA,NA,NA
111011805,"2","1","Kierujący","1973-06-19","Kobieta","Posiada","Trzeźwy","30",NA,NA,NA,NA,NA
111046812,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA,NA
111046812,"2","1","Kierujący","1980-05-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111112805,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Inne przyczyny","Inny sposób zakończenia",NA,NA,NA
111112805,"2","1","Kierujący","1978-04-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111223265,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,"Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Inny sposób zakończenia",NA,NA,NA
111223265,"2","1","Kierujący","1960-05-04","Kobieta","Posiada","Trzeźwy","43",NA,NA,NA,NA,NA
111223356,"1","1","Kierujący","1976-08-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie",NA,NA,NA
111223356,"2","1","Kierujący","1982-08-25","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA,NA
111238822,"1","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Inny sposób zakończenia",NA,NA,NA
111238822,"2","1","Kierujący","1969-10-28","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111248854,"1","1","Kierujący","1985-07-13","Mężczyzna","Posiada","Trzeźwy","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111248854,"2","1","Kierujący","1942-05-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111248898,"1","1","Kierujący","2001-06-24","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111248898,"2","1","Kierujący","1970-08-20","Mężczyzna","Posiada","Trzeźwy","33",NA,NA,NA,NA,NA
111251823,"1","1","Kierujący","1959-05-11","Mężczyzna","Posiada","Trzeźwy","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111251823,"2","1","Kierujący","2009-12-06","Kobieta","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA,NA
111296882,"1","1","Kierujący","1980-04-17","Mężczyzna","Posiada","Alkoholu","22","Inne przyczyny","Dochodzenie",NA,NA,NA
111296882,"3","1","Kierujący","1985-03-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111307438,"1","1","Kierujący","2000-03-18","Kobieta","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny",NA,NA,NA
111307438,"2","1","Kierujący","1989-08-13","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA,NA
111369810,"1","1","Kierujący","1979-01-08","Kobieta","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111369810,"2","1","Kierujący","2010-05-09","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111469035,"1","1","Kierujący","2003-04-22","Mężczyzna","Nie posiada","Nie badano",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA,NA
111469035,"2","1","Kierujący","1981-05-01","Mężczyzna","Posiada","Nie badano","15",NA,NA,NA,NA,NA
111472394,"1","1","Kierujący","1948-06-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
111472394,"2","1","Kierujący","1980-08-05","Kobieta","Posiada","Trzeźwy","16",NA,NA,NA,NA,NA
111472451,"1","1","Kierujący","1993-02-27","Mężczyzna","Posiada","Trzeźwy","4","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA,NA
111472451,"2","1","Kierujący","2004-04-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111649807,"1","1","Kierujący","1996-10-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA,NA,NA
111649807,"2","1","Kierujący","1987-12-02","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA,NA
111673805,"1","1","Kierujący","1972-09-25","Mężczyzna","Posiada","Trzeźwy","21","Nieprawidłowe: wymijanie","Inny sposób zakończenia","Ranny ciężko",NA,NA
111673805,"2","1","Kierujący","1995-05-15","Mężczyzna","Posiada","Trzeźwy","8","Nieprawidłowe: wymijanie","Inny sposób zakończenia",NA,NA,NA
111688911,"1","1","Kierujący","2001-02-14","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
111688911,"2","1","Kierujący","2009-03-12","Mężczyzna","Nie posiada","Nie badano",NA,NA,NA,"Ranny lekko",NA,"Hełmu"
111689334,"1","1","Kierujący","1954-09-13","Kobieta","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
111689334,"2","1","Kierujący","1980-07-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111690259,"1","1","Kierujący","1960-09-16","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
111690259,"2","1","Kierujący","1998-12-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111695897,"1","1","Kierujący","2005-01-12","Mężczyzna","Nie posiada","Trzeźwy","1","Inne przyczyny","Inny sposób zakończenia",NA,NA,NA
111695897,"2","1","Kierujący","1961-06-03","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA,NA
111696049,"1","1","Kierujący","1940-07-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny",NA,NA,NA
111696049,"2","1","Kierujący","1989-11-25","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA,NA
111696647,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
111696647,"2","1","Kierujący","1964-08-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111699989,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
111699989,"2","1","Kierujący","1976-12-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111700864,"1","1","Kierujący","1968-03-28","Kobieta","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Wniosek o ukaranie",NA,NA,NA
111700864,"2","1","Kierujący","1960-10-03","Mężczyzna","Posiada","Trzeźwy","27",NA,NA,NA,NA,NA
111702190,"1","1","Kierujący","1990-05-05","Kobieta","Posiada","Trzeźwy","10","Wjazd przy czerwonym świetle","Dochodzenie",NA,NA,NA
111702190,"2","1","Kierujący","1971-07-03","Mężczyzna","Posiada","Trzeźwy","32",NA,NA,"Ranny lekko",NA,NA
111702259,"1","1","Kierujący","1996-04-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA,NA,NA
111702259,"2","1","Kierujący","1967-03-24","Mężczyzna","Posiada","Trzeźwy","29",NA,NA,NA,NA,NA
111704004,"1","1","Kierujący","2007-10-04","Mężczyzna","Nie posiada","Nie badano",NA,"Omijanie pojazdu przed przejściem dla pieszych","Dochodzenie",NA,NA,NA
111704004,"2","1","Kierujący","1971-05-04","Mężczyzna","Posiada","Trzeźwy","26",NA,NA,NA,NA,NA
111704347,"1","1","Kierujący","1977-06-27","Mężczyzna","Posiada","Trzeźwy","26","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA,NA
111704347,"2","1","Kierujący","1955-04-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111709944,"1","1","Kierujący","1988-01-10","Mężczyzna","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
111709944,"2","1","Kierujący","1986-07-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111710005,"1","1","Kierujący","1978-11-25","Mężczyzna","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111710005,"2","1","Kierujący","1968-05-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111713568,"1","1","Kierujący","1996-09-11","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA,NA,NA
111713568,"2","1","Kierujący","2004-03-20","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,"Ranny ciężko",NA,NA
111715101,"1","1","Kierujący","1954-11-15","Mężczyzna","Posiada","Trzeźwy","42","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111715101,"2","1","Kierujący","1987-07-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111718182,"1","1","Kierujący","1996-07-10","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Dochodzenie",NA,NA,NA
111718227,"1","1","Kierujący","1985-07-13","Kobieta","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111718227,"2","1","Kierujący","2009-11-23","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111719066,"1","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
111719066,"2","1","Kierujący","1979-02-07","Mężczyzna","Posiada","Trzeźwy","24",NA,NA,NA,NA,NA
111719981,"1","1","Kierujący","1975-05-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
111719981,"2","1","Kierujący","1993-04-23","Kobieta","Posiada","Trzeźwy","10",NA,NA,NA,NA,NA
111746853,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: omijanie","Inny sposób zakończenia",NA,NA,NA
111748808,"1","1","Kierujący","1982-06-06","Kobieta","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
111748808,"2","1","Kierujący","1996-06-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
111753832,"1","1","Kierujący","1980-04-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111753832,"2","1","Kierujący","2001-09-05","Kobieta","Posiada","Trzeźwy","1","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA,NA
111754857,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Inny sposób zakończenia",NA,NA,NA
111754857,"2","1","Kierujący","1995-08-23","Kobieta","Posiada","Trzeźwy","8",NA,NA,NA,NA,NA
111756394,"1","1","Kierujący","1979-12-01","Kobieta","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111756394,"2","1","Kierujący","1994-01-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111798084,"1","1","Kierujący","1959-11-07","Kobieta","Posiada","Trzeźwy","33","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA,NA
111798084,"2","1","Kierujący","1953-06-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111845807,"1","1","Kierujący","1973-10-19","Mężczyzna","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111845807,"2","1","Kierujący","1985-12-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111847370,"1","1","Kierujący","1968-06-13","Kobieta","Posiada","Trzeźwy","23","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
111847370,"2","1","Kierujący","1977-10-10","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
111875812,"1","1","Kierujący","1978-06-23","Kobieta","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
111875812,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,NA,NA,NA,NA,NA
111957808,"1","1","Kierujący","Nieustalona","Kobieta",NA,"Nie badano",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA,NA
111957808,"2","1","Kierujący","1961-05-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
112146824,"1","1","Kierujący","1968-07-19","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
112146824,"2","1","Kierujący","1934-09-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
112146902,"1","1","Kierujący","1993-04-11","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
112146902,"2","1","Kierujący","1933-05-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
112146949,"1","1","Kierujący","1971-02-23","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
112146949,"2","1","Kierujący","1999-07-15","Kobieta","Posiada","Trzeźwy","2",NA,NA,NA,NA,NA
112146949,"3","1","Kierujący","1998-11-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
112147369,"1","1","Kierujący","1943-07-30","Mężczyzna","Posiada","Trzeźwy","60","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
112147369,"2","1","Kierujący","1988-01-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
112147491,"1","1","Kierujący","1973-03-09","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
112147491,"2","1","Kierujący","2008-04-30","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
112147672,"1","1","Kierujący","2010-12-12","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia","Ranny lekko",NA,NA
112147672,"2","1","Kierujący","1951-12-19","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA,NA,NA
112147701,"1","1","Kierujący","2003-12-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko",NA,"Hełmu"
112147701,"2","1","Kierujący","1999-04-02","Kobieta","Posiada","Trzeźwy","7",NA,NA,NA,NA,NA
112240847,"1","1","Kierujący","1997-04-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Inny sposób zakończenia",NA,NA,NA
112240847,"2","1","Kierujący","2012-05-17","Kobieta","Posiada","Trzeźwy","1",NA,NA,NA,NA,NA
112241320,"1","1","Kierujący","1956-05-20","Mężczyzna","Posiada","Trzeźwy","47","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
112241320,"2","1","Kierujący","1983-01-06","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,"Ranny lekko",NA,NA
112399003,"1","1","Kierujący","1996-08-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
112419808,"1","1","Kierujący","1964-09-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
112419808,"2","1","Kierujący","1981-04-19","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA,NA
112456993,"1","1","Kierujący","1954-08-31","Mężczyzna","Posiada","Trzeźwy","54","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
112456993,"2","1","Kierujący","2003-02-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
