"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
109390746,"2","1","Kierujący","1990-11-19","Kobieta","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109391324,"1","1","Kierujący","1996-05-14","Mężczyzna","Posiada","Trzeźwy","6","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
109391324,"2","1","Kierujący","1972-03-16","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,NA,"Ranny lekko",NA
109391324,"3","1","Kierujący","1981-04-20","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,NA,NA
109391492,"1","1","Kierujący","1958-05-27","Mężczyzna","Posiada","Trzeźwy","38","Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
109391492,"2","1","Kierujący","1966-09-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109392874,"1","1","Kierujący","1954-05-29","Kobieta","Posiada","Trzeźwy","21","Nieprawidłowe: cofanie","Mandat karny",NA,NA
109392874,"2","1","Kierujący","1950-08-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109392958,"1","1","Kierujący","1961-09-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny",NA,NA
109392958,"2","1","Kierujący","1954-01-18","Mężczyzna","Posiada","Trzeźwy","42",NA,NA,NA,NA
109393255,"1","1","Kierujący","1995-05-04","Mężczyzna","Posiada","Trzeźwy","6","Nieprawidłowe: cofanie","Dochodzenie",NA,NA
109393255,"2","1","Kierujący","1983-06-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109393582,"1","1","Kierujący","2007-06-30","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
109393582,"2","1","Kierujący","1957-03-08","Mężczyzna","Posiada","Trzeźwy","41",NA,NA,NA,NA
109394015,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109394015,"2","1","Kierujący","1966-10-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109394606,"1","1","Kierujący","1956-07-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
109394606,"2","1","Kierujący","1960-04-17","Kobieta","Posiada","Trzeźwy","20",NA,NA,NA,NA
109394789,"1","1","Kierujący","1973-07-17","Kobieta","Posiada","Trzeźwy","20","Wjazd przy czerwonym świetle","Mandat karny",NA,NA
109394789,"2","1","Kierujący","1940-08-02","Mężczyzna","Posiada","Trzeźwy","62",NA,NA,NA,NA
109395818,"1","1","Kierujący","1965-10-11","Mężczyzna","Posiada","Trzeźwy","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109395818,"2","1","Kierujący","1961-05-14","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109397336,"1","1","Kierujący","1957-01-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109397336,"2","1","Kierujący","1975-10-09","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA,NA
109397387,"1","1","Kierujący","1941-04-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Mandat karny",NA,NA
109397387,"2","1","Kierujący","1980-01-28","Kobieta","Posiada","Trzeźwy","12",NA,NA,NA,NA
109397493,"1","1","Kierujący","1995-10-30","Kobieta","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109397493,"2","1","Kierujący","1974-01-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109397785,"1","1","Kierujący","1986-10-30","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109397785,"2","1","Kierujący","1996-05-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109398086,"1","1","Kierujący","1968-08-19","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109398086,"2","1","Kierujący","1962-10-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109398105,"1","1","Kierujący","1996-10-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny",NA,NA
109398105,"2","1","Kierujący","1980-07-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109398174,"1","1","Kierujący","1990-04-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109398174,"2","1","Kierujący","1996-10-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Ranny ciężko",NA
109398632,"1","1","Kierujący","1986-09-26","Mężczyzna","Posiada","Trzeźwy","8","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA
109398632,"2","1","Kierujący","1979-05-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109399319,"1","1","Kierujący","2004-05-16","Mężczyzna","Nie posiada","Trzeźwy",NA,"Inne przyczyny","Inny organ",NA,NA
109399319,"2","1","Kierujący","1994-10-30","Kobieta","Posiada","Trzeźwy","5",NA,NA,NA,NA
109399584,"1","1","Kierujący","1981-07-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Pouczenie",NA,NA
109400242,"1","1","Kierujący","1938-04-25","Mężczyzna","Posiada","Trzeźwy","55","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109400242,"2","1","Kierujący","1970-10-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109400945,"1","1","Kierujący","1962-07-28","Mężczyzna","Nie wymagane","Alkoholu",NA,"Inne przyczyny","Pouczenie",NA,NA
109400945,"2","1","Kierujący","1970-10-08","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA
109401054,"1","1","Kierujący","1995-10-19","Mężczyzna","Posiada","Trzeźwy","7","Inne przyczyny","Dochodzenie",NA,NA
109401054,"2","1","Kierujący","1977-11-22","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109401054,"3","1","Kierujący","1992-11-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109402073,"1","1","Kierujący","1999-08-15","Mężczyzna","Posiada","Trzeźwy","3","Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie",NA,NA
109402073,"2","1","Kierujący","2000-12-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109402148,"1","1","Kierujący","1976-08-14","Mężczyzna","Posiada","Trzeźwy","22","Nieprawidłowe: skręcanie","Mandat karny",NA,NA
109402148,"2","1","Kierujący","1996-12-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109403380,"1","1","Kierujący","1960-09-25","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109403380,"2","1","Kierujący","1996-07-10","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
109403525,"1","1","Kierujący","1995-11-17","Mężczyzna","Posiada","Trzeźwy","6","Nieprawidłowe: cofanie","Mandat karny",NA,NA
109403525,"2","1","Kierujący","1984-09-01","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109404532,"1","1","Kierujący","1983-05-07","Kobieta","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109404532,"2","1","Kierujący","1973-08-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109404900,"1","1","Kierujący","1973-12-18","Mężczyzna","Posiada","Trzeźwy","28","Wjazd przy czerwonym świetle","Dochodzenie",NA,NA
109404900,"2","1","Kierujący","1954-01-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109405844,"1","1","Kierujący","1950-12-23","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109405844,"2","1","Kierujący","1986-05-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109405954,"1","1","Kierujący","1963-09-04","Kobieta","Posiada","Trzeźwy","25","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109405954,"2","1","Kierujący","1998-08-11","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109405968,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
109405968,"2","1","Kierujący","1974-10-16","Mężczyzna","Posiada","Trzeźwy","24",NA,NA,NA,NA
109406738,"1","1","Kierujący","1954-09-01","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
109406738,"2","1","Kierujący","1982-03-07","Kobieta","Posiada","Trzeźwy","14",NA,NA,NA,NA
109406762,"1","1","Kierujący","1972-10-25","Mężczyzna","Posiada","Trzeźwy","26","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109406762,"2","1","Kierujący","1983-08-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109406802,"1","1","Kierujący","1977-12-21","Mężczyzna","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109406802,"2","1","Kierujący","1957-06-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109407649,"1","1","Kierujący","1965-11-04","Mężczyzna","Posiada","Trzeźwy","37","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109407649,"2","1","Kierujący","1946-08-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109407678,"1","1","Kierujący","1985-12-17","Mężczyzna","Posiada","Alkoholu","16","Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
109407678,"2","1","Kierujący","2004-07-26","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109407911,"1","1","Kierujący","1966-04-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109407911,"2","1","Kierujący","1995-07-28","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
109408441,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA,NA
109408441,"2","1","Kierujący","2005-09-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109409129,"1","1","Kierujący","1980-06-19","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109409129,"2","1","Kierujący","1967-03-11","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109409573,"1","1","Kierujący","1996-09-03","Mężczyzna","Nie wymagane","Nie badano",NA,"Wjazd przy czerwonym świetle","Dochodzenie","Smierć na miejscu",NA
109409573,"2","1","Kierujący","1971-01-05","Mężczyzna","Posiada","Trzeźwy","17",NA,NA,NA,NA
109409689,"1","1","Kierujący","1991-11-02","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109409689,"2","1","Kierujący","1979-12-02","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109410561,"1","1","Kierujący","1975-06-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie",NA,NA
109410561,"2","1","Kierujący","1955-12-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109410601,"1","1","Kierujący","1952-03-22","Kobieta","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109410601,"2","1","Kierujący","1988-06-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109412382,"1","1","Kierujący","1996-09-02","Kobieta","Nie wymagane","Alkoholu",NA,"Inne przyczyny","Wniosek o ukaranie",NA,NA
109412907,"1","1","Kierujący","1953-09-08","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA
109412907,"2","1","Kierujący","1989-12-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109413496,"1","1","Kierujący","1967-10-22","Kobieta","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Pouczenie","Ranny lekko",NA
109413931,"1","1","Kierujący","2007-08-07","Mężczyzna","Nie posiada","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Inny organ","Ranny lekko",NA
109413931,"2","1","Kierujący","1995-05-29","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,NA,NA
109414024,"1","1","Kierujący","1967-12-15","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109414024,"2","1","Kierujący","1958-04-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109415359,"1","1","Kierujący","1998-08-11","Mężczyzna","Posiada","Trzeźwy","4","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109415359,"2","1","Kierujący","1988-08-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109415559,"1","1","Kierujący","1988-10-27","Mężczyzna","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109415559,"2","1","Kierujący","1985-12-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109416182,"1","1","Kierujący","1985-12-15","Kobieta","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA
109416182,"2","1","Kierujący","1969-11-14","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA
109416293,"1","1","Kierujący","1970-06-18","Kobieta","Posiada","Trzeźwy","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109416293,"2","1","Kierujący","1989-06-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109417286,"1","1","Kierujący","1986-12-27","Mężczyzna","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109417286,"2","1","Kierujący","2010-02-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109417507,"1","1","Kierujący","2006-03-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Inny sposób zakończenia",NA,NA
109417547,"1","1","Kierujący","1977-09-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109417547,"2","1","Kierujący","1987-03-25","Kobieta","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109417558,"1","1","Kierujący","1990-11-01","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109417558,"2","1","Kierujący","1989-06-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109417704,"1","1","Kierujący","1983-11-29","Kobieta","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109417704,"2","1","Kierujący","1961-12-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109418158,"1","1","Kierujący","1972-03-26","Mężczyzna","Posiada","Trzeźwy","29","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109418158,"2","1","Kierujący","1945-11-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109418630,"1","1","Kierujący","1985-05-06","Mężczyzna","Posiada","Trzeźwy","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109418630,"2","1","Kierujący","1995-06-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109418886,"1","1","Kierujący","1953-07-16","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Ranny ciężko",NA
109418886,"2","1","Kierujący","1999-09-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109418896,"1","1","Kierujący","1986-08-30","Mężczyzna","Posiada","Trzeźwy","16","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109418896,"2","1","Kierujący","1988-12-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109419300,"1","1","Kierujący","1969-06-17","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109419300,"2","1","Kierujący","1995-01-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109419640,"1","1","Kierujący","2006-01-03","Mężczyzna","Nie posiada","Trzeźwy",NA,"Inne przyczyny","Inny sposób zakończenia",NA,NA
109419640,"2","1","Kierujący","1970-05-13","Mężczyzna","Posiada","Trzeźwy","32",NA,NA,NA,NA
109419994,"1","1","Kierujący","1975-11-03","Kobieta","Posiada","Trzeźwy","16","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109419994,"2","1","Kierujący","1981-07-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109420824,"1","1","Kierujący","1968-07-14","Mężczyzna","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109420824,"2","1","Kierujący","1970-01-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109421324,"1","1","Kierujący","1965-10-12","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109421324,"2","1","Kierujący","1965-06-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109421675,"1","1","Kierujący","1991-10-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109421765,"1","1","Kierujący","1968-12-30","Kobieta","Posiada","Trzeźwy","34","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109421765,"2","1","Kierujący","1977-07-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109423837,"1","1","Kierujący","1928-07-01","Mężczyzna","Posiada","Trzeźwy","73","Wjazd przy czerwonym świetle","Dochodzenie",NA,NA
109423837,"2","1","Kierujący","1986-04-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109423849,"1","1","Kierujący","1991-09-27","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109423849,"2","1","Kierujący","1981-12-18","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109423898,"1","1","Kierujący","1941-09-17","Mężczyzna","Posiada","Trzeźwy","44","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109423898,"2","1","Kierujący","2007-02-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109424113,"1","1","Kierujący","1999-09-21","Kobieta","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109424113,"2","1","Kierujący","2000-04-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109424752,"1","1","Kierujący","1983-01-20","Kobieta","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109424752,"2","1","Kierujący","1971-05-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109424866,"1","1","Kierujący","1999-03-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Mandat karny",NA,NA
109424866,"2","1","Kierujący","1969-03-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,"Hełmu"
109424937,"1","1","Kierujący","1998-09-29","Mężczyzna","Posiada","Trzeźwy","4","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109424937,"2","1","Kierujący","2007-03-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109425667,"1","1","Kierujący","1973-12-18","Kobieta","Posiada","Trzeźwy","28","Inne przyczyny","Wniosek o ukaranie",NA,NA
109425667,"2","1","Kierujący","1937-10-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109427324,"1","1","Kierujący","1959-08-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Mandat karny",NA,NA
109427324,"2","1","Kierujący","1989-12-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109427713,"1","1","Kierujący","1985-01-13","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109427713,"2","1","Kierujący","1959-12-23","Mężczyzna","Posiada","Trzeźwy","42",NA,NA,NA,NA
109429248,"1","1","Kierujący","2000-08-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Inny sposób zakończenia",NA,NA
109430677,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Inny sposób zakończenia",NA,NA
109430677,"2","1","Kierujący","1993-10-07","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA,NA
109433189,"1","1","Kierujący","1975-04-30","Mężczyzna","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109433189,"2","1","Kierujący","1980-05-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109433794,"1","1","Kierujący","2000-12-22","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
109433794,"2","1","Kierujący","1952-12-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109434252,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,"Nieprawidłowe: wyprzedzanie","Inny sposób zakończenia",NA,NA
109434252,"2","1","Kierujący","1990-06-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109434288,"1","1","Kierujący","2001-05-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
109434288,"2","1","Kierujący","1985-07-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109434314,"1","1","Kierujący","1992-09-14","Kobieta","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109434314,"2","1","Kierujący","1999-03-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109434876,"1","1","Kierujący","2010-11-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Inny sposób zakończenia",NA,NA
109434876,"2","1","Kierujący","1990-05-21","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA,NA
109434924,"1","1","Kierujący","1976-11-04","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko",NA
109434924,"2","1","Kierujący","1997-12-27","Kobieta","Posiada","Trzeźwy","4",NA,NA,NA,NA
109435597,"1","1","Kierujący","1993-07-14","Kobieta","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109435597,"2","1","Kierujący","2008-03-18","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA
109436460,"1","1","Kierujący","1981-06-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie",NA,NA
109436460,"2","1","Kierujący","1975-11-04","Kobieta","Posiada","Trzeźwy","17","Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
109439435,"1","1","Kierujący","1984-11-29","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Mandat karny",NA,NA
109442000,"1","1","Kierujący","1932-01-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Pouczenie",NA,NA
109442000,"2","1","Kierujący","1997-03-19","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA,NA
109442636,"1","1","Kierujący","1949-03-28","Mężczyzna","Posiada","Trzeźwy","44","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA
109442636,"2","1","Kierujący","1975-09-22","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109443558,"1","1","Kierujący","1997-01-19","Mężczyzna","Posiada","Trzeźwy","4","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Wniosek o ukaranie",NA,NA
109443558,"2","1","Kierujący","1983-10-28","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109443731,"1","1","Kierujący","1999-05-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109443731,"2","1","Kierujący","1970-02-26","Kobieta","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109444826,"1","1","Kierujący","2007-07-21","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109444826,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA
109445180,"1","1","Kierujący","1964-04-21","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109445180,"2","1","Kierujący","1984-03-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109445947,"1","1","Kierujący","1994-07-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Mandat karny",NA,NA
109446707,"1","1","Kierujący","1989-05-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109446707,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
