"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia"
96994341,"1","1","Kierujący","1943-07-12","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
96994341,"2","1","Kierujący","1991-12-10","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
96994446,"1","1","Kierujący","1959-11-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
96994446,"2","1","Kierujący","1967-07-28","Mężczyzna","Posiada","Trzeźwy","12","Nieprawidłowe: wyprzedzanie","Mandat karny",NA
96994464,"1","1","Kierujący","1974-03-13","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA
96994464,"2","1","Kierujący","1956-07-05","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA
96995449,"1","1","Kierujący","1987-05-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
96995449,"2","1","Kierujący","1977-04-06","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
96999109,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA
96999109,"2","1","Kierujący","1970-06-30","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny","Ranny lekko"
97000588,"1","1","Kierujący","1977-07-11","Mężczyzna","Posiada","Trzeźwy","15",NA,NA,NA
97000588,"2","1","Kierujący","1967-01-13","Kobieta","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Ranny lekko"
97000709,"1","1","Kierujący","1956-10-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Pouczenie","Ranny lekko"
97002602,"1","1","Kierujący","1951-03-31","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97002602,"2","1","Kierujący","1982-06-06","Mężczyzna","Posiada","Trzeźwy","13","Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA
97002632,"1","1","Kierujący","1961-08-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97002632,"2","1","Kierujący","1991-06-25","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA
97003432,"1","1","Kierujący","1976-10-07","Mężczyzna","Posiada","Trzeźwy","18",NA,NA,"Ranny lekko"
97003432,"2","1","Kierujący","1968-06-15","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97003550,"1","1","Kierujący","1947-05-03","Mężczyzna","Posiada","Trzeźwy","23",NA,NA,NA
97003550,"2","1","Kierujący","2000-02-07","Kobieta","Posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko"
97006570,"1","1","Kierujący","1980-09-03","Kobieta","Posiada","Trzeźwy","12",NA,NA,NA
97006570,"2","1","Kierujący","1949-05-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko"
97007944,"1","1","Kierujący","1993-02-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Mandat karny",NA
97007944,"2","1","Kierujący","1989-12-10","Mężczyzna","Posiada","Trzeźwy","4",NA,NA,NA
97008455,"1","1","Kierujący","1950-01-11","Mężczyzna","Posiada","Trzeźwy","37",NA,NA,NA
97008455,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA
97008467,"1","1","Kierujący","1952-02-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97008467,"2","1","Kierujący","1985-08-06","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97009378,"1","1","Kierujący","1991-11-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Pouczenie",NA
97009378,"2","1","Kierujący","1985-04-17","Kobieta","Posiada","Trzeźwy","10",NA,NA,NA
97009414,"2","1","Kierujący","1998-12-17","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97009414,"2","2","Kierujący","1992-09-04","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97018860,"1","1","Kierujący","1970-09-23","Mężczyzna","Posiada","Trzeźwy","16",NA,NA,NA
97018860,"2","1","Kierujący","1971-07-05","Mężczyzna","Nie wymagane","Alkoholu",NA,"Wjazd przy czerwonym świetle","Dochodzenie","Ranny lekko"
97020661,"1","1","Kierujący","1963-07-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97020661,"2","1","Kierujący","1957-07-12","Mężczyzna","Posiada","Trzeźwy","36","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97021104,"1","1","Kierujący","1980-12-08","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA
97021104,"2","1","Kierujący","1979-10-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97021104,"3","1","Kierujący","1957-01-30","Kobieta","Posiada","Trzeźwy","16","Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie",NA
97021169,"1","1","Kierujący","1963-03-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko"
97021285,"1","1","Kierujący","1990-07-26","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA
97021285,"2","1","Kierujący","1946-07-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA
97021534,"1","1","Kierujący","1983-03-27","Kobieta","Posiada","Trzeźwy","7",NA,NA,NA
97021534,"2","1","Kierujący","1961-09-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA
97022914,"1","1","Kierujący","1986-12-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Inny organ",NA
97023501,"1","1","Kierujący","1965-12-25","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA
97023501,"2","1","Kierujący","1999-06-23","Kobieta","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97028438,"1","1","Kierujący","1940-04-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie",NA
97028438,"2","1","Kierujący","1953-02-23","Mężczyzna","Posiada","Trzeźwy","40","Nieprawidłowe: wyprzedzanie","Dochodzenie","Ranny lekko"
97028478,"1","1","Kierujący","1959-04-30","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97028478,"2","1","Kierujący","1992-05-16","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97028728,"1","1","Kierujący","1932-10-10","Mężczyzna","Posiada","Trzeźwy","18",NA,NA,NA
97028728,"2","1","Kierujący","1939-01-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97028783,"1","1","Kierujący","1957-02-09","Mężczyzna","Posiada","Trzeźwy","35","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA
97028783,"2","1","Kierujący","1962-06-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda bez wymaganego oświetlenia","Dochodzenie","Ranny ciężko"
97029290,"1","1","Kierujący","1987-05-09","Kobieta","Posiada","Trzeźwy","7",NA,NA,NA
97029290,"2","1","Kierujący","1987-09-04","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97029342,"1","1","Kierujący","1975-09-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97029342,"2","1","Kierujący","1976-11-25","Kobieta","Posiada","Trzeźwy","16","Nieudzielenie pierwszeństwa przejazdu",NA,NA
97029577,"2","1","Kierujący","1987-09-30","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97029577,"2","2","Kierujący","1994-03-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Mandat karny",NA
97029726,"1","1","Kierujący","1979-04-08","Mężczyzna","Posiada","Trzeźwy","15",NA,NA,NA
97029726,"2","1","Kierujący","1957-05-22","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprzestrzeganie innych sygnałów","Pouczenie",NA
97033448,"1","1","Kierujący","1990-10-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97033448,"2","1","Kierujący","1980-06-06","Kobieta","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97034453,"1","1","Kierujący","1992-07-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Mandat karny",NA
97034477,"1","1","Kierujący","1975-05-20","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA
97034477,"2","1","Kierujący","1981-09-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Mandat karny",NA
97034511,"1","1","Kierujący","1947-02-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97034511,"2","1","Kierujący","1983-12-29","Mężczyzna","Posiada","Trzeźwy","6","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny",NA
97036458,"1","1","Kierujący","1965-12-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97036458,"2","1","Kierujący","1978-03-18","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA
97036458,"3","1","Kierujący","1946-03-10","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA
97036502,"1","1","Kierujący","1980-02-12","Mężczyzna","Posiada","Trzeźwy","15",NA,NA,NA
97036502,"2","1","Kierujący","1955-12-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie",NA
97036513,"1","1","Kierujący","1988-05-28","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97036513,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA
97037856,"1","1","Kierujący","1972-01-25","Mężczyzna","Posiada","Trzeźwy","23","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA
97037856,"2","1","Kierujący","1958-02-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97046685,"1","1","Kierujący","1938-06-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97046685,"2","1","Kierujący","1977-05-29","Kobieta","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97046780,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA
97046803,"1","1","Kierujący","1962-12-05","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97046803,"2","1","Kierujący","1966-07-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97046808,"1","1","Kierujący","1941-03-15","Mężczyzna","Posiada","Trzeźwy","51",NA,NA,NA
97046808,"2","1","Kierujący","2005-09-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97049454,"1","1","Kierujący","1980-05-17","Mężczyzna","Posiada","Trzeźwy","3","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA
97049454,"2","1","Kierujący","1988-03-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie","Ranny lekko"
97049536,"1","1","Kierujący","1972-07-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97051285,"1","1","Kierujący","1993-03-03","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97051285,"2","1","Kierujący","1998-07-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: zmienianie pasa ruchu","Dochodzenie","Ranny lekko"
97051595,"1","1","Kierujący","1989-01-07","Kobieta","Posiada","Trzeźwy","1",NA,NA,NA
97051595,"2","1","Kierujący","1996-11-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Ranny ciężko"
97051766,"1","1","Kierujący","1953-07-14","Kobieta","Nie wymagane","Alkoholu",NA,NA,"Dochodzenie",NA
97052333,"1","1","Kierujący","1989-06-09","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA
97052333,"2","1","Kierujący","1988-01-18","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97056429,"1","1","Kierujący","1961-11-20","Mężczyzna","Posiada","Trzeźwy","36","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Wniosek o ukaranie",NA
97056429,"2","1","Kierujący","1992-05-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Wniosek o ukaranie",NA
97056446,"1","1","Kierujący","1938-01-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97056446,"2","1","Kierujący","1985-11-16","Mężczyzna","Posiada","Trzeźwy","4","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97058339,"1","1","Kierujący","1998-08-25","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97058339,"2","1","Kierujący","1970-06-08","Mężczyzna","Posiada","Trzeźwy","21","Nieprawidłowe: wyprzedzanie","Mandat karny",NA
97059483,"1","1","Kierujący","1962-10-31","Kobieta","Posiada","Trzeźwy","23",NA,NA,NA
97059483,"2","1","Kierujący","1973-11-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko"
97059566,"1","1","Kierujący","1993-06-07","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97059566,"2","1","Kierujący","1990-01-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko"
97061549,"2","1","Kierujący","1966-04-03","Mężczyzna","Posiada","Trzeźwy","11","Nieprawidłowe: wyprzedzanie","Mandat karny",NA
97062556,"1","1","Kierujący","1949-01-11","Mężczyzna","Posiada","Trzeźwy","17",NA,NA,NA
97062556,"2","1","Kierujący","1976-10-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny","Ranny lekko"
97062903,"1","1","Pasażer","2010-02-06","Mężczyzna",NA,"Trzeźwy",NA,NA,NA,"Ranny lekko"
97062903,"1","2","Kierujący","1985-02-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97062903,"2","1","Kierujący","1968-12-31","Kobieta","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA
97063971,"1","1","Kierujący","1968-01-16","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA
97063971,"2","1","Kierujący","1991-11-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny",NA
97064186,"1","1","Kierujący","1964-09-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97064186,"2","1","Kierujący","1981-10-21","Kobieta","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97069567,"1","1","Kierujący","1988-12-30","Mężczyzna","Posiada","Trzeźwy","4","Nieprawidłowe: skręcanie","Dochodzenie",NA
97069567,"2","1","Kierujący","1941-01-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97071519,"1","1","Kierujący","1963-08-14","Kobieta","Posiada","Trzeźwy","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97071519,"2","1","Kierujący","1975-05-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97071997,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie",NA
97078441,"1","1","Kierujący","1987-01-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97078441,"2","1","Kierujący","1995-12-15","Mężczyzna","Posiada","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie",NA
97080261,"1","1","Kierujący","1983-02-24","Kobieta","Posiada","Trzeźwy","11",NA,NA,NA
97080261,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: omijanie",NA,NA
97082973,"1","1","Kierujący","1976-08-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97082973,"2","1","Kierujący","1977-01-05","Mężczyzna","Posiada","Trzeźwy","16","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97083123,"1","1","Kierujący","1958-12-26","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97083123,"2","1","Kierujący","1989-10-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97085446,"1","1","Kierujący","1988-10-02","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA
97085446,"2","1","Kierujący","1929-08-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Smierć na miejscu"
97088050,"1","1","Kierujący","1981-11-28","Kobieta","Posiada","Trzeźwy","13",NA,NA,NA
97088050,"2","1","Kierujący","1946-12-08","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97092653,"1","1","Kierujący","1983-12-13","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97092653,"2","1","Kierujący","1977-08-15","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97092802,"1","1","Kierujący","1955-04-27","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97092802,"2","1","Kierujący","1952-04-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97093208,"1","1","Kierujący","1981-02-12","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97093208,"2","1","Kierujący","1975-01-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie",NA
97093295,"1","1","Kierujący","1968-01-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97093295,"2","1","Kierujący","1991-08-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97093417,"1","1","Kierujący","1980-06-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97093417,"2","1","Kierujący","1975-12-08","Kobieta","Posiada","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA
97099900,"1","1","Kierujący","1978-06-16","Kobieta","Posiada","Trzeźwy","15",NA,NA,NA
97099900,"2","1","Kierujący","1964-04-30","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA
97100728,"2","1","Kierujący","1981-11-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97100728,"2","2","Kierujący","1926-01-28","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97101143,"1","1","Kierujący","1984-01-19","Kobieta","Posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie",NA
97101143,"2","1","Kierujący","1983-05-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97103678,"1","1","Kierujący","1995-12-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97103678,"2","1","Kierujący","1985-04-14","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97103738,"1","1","Kierujący","1967-04-12","Mężczyzna","Posiada","Trzeźwy","25",NA,NA,NA
97103738,"2","1","Kierujący","1949-02-27","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie","Ranny lekko"
97105586,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,NA,"Wniosek o ukaranie",NA
97105608,"1","1","Kierujący","1976-11-16","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA
97105608,"2","1","Kierujący","1997-05-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA
97106025,"1","1","Kierujący","1937-03-22","Mężczyzna","Posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko"
97106025,"2","1","Kierujący","1969-02-23","Kobieta","Posiada","Trzeźwy","15",NA,NA,NA
97106191,"1","1","Kierujący","1992-10-19","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA
97106191,"2","1","Kierujący","1989-06-04","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,"Dochodzenie",NA
97106225,"1","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Mandat karny",NA
97106225,"2","1","Kierujący","2000-03-18","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97106290,"1","1","Kierujący","1991-05-30","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA
97106290,"2","1","Kierujący","1993-01-30","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny",NA
97107638,"1","1","Kierujący","1953-06-03","Mężczyzna","Posiada","Trzeźwy","39",NA,NA,NA
97107638,"2","1","Kierujący","1995-06-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97107657,"1","1","Kierujący","1998-11-01","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,"Ranny lekko"
97107657,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97107693,"1","1","Kierujący","1980-05-05","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,"Ranny lekko"
97107693,"2","1","Kierujący","1928-07-03","Mężczyzna","Posiada","Trzeźwy","32","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97108345,"1","1","Kierujący","1953-02-15","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97108345,"2","1","Kierujący","1968-01-17","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97109494,"1","1","Kierujący","2002-01-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Ranny lekko"
97109494,"2","1","Kierujący","1992-07-31","Kobieta","Posiada","Trzeźwy","2",NA,NA,NA
97112765,"1","1","Kierujący","1964-09-10","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97112765,"2","1","Kierujący","1988-10-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97112849,"1","1","Kierujący","1956-01-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97112849,"2","1","Kierujący","1993-06-28","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97113669,"1","1","Kierujący","1945-08-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97113669,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97114197,"1","1","Kierujący","1979-11-13","Kobieta","Posiada","Trzeźwy","9",NA,NA,NA
97114197,"2","1","Kierujący","1969-12-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko"
97114343,"1","1","Kierujący","1962-07-03","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97114343,"2","1","Pasażer","1986-08-05","Kobieta",NA,"Trzeźwy",NA,NA,NA,"Ranny lekko"
97114343,"2","2","Kierujący","1985-07-16","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA
97117704,"1","1","Kierujący","1969-05-11","Mężczyzna","Posiada","Trzeźwy","1","Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA
97117704,"2","1","Kierujący","1955-04-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97118034,"1","1","Kierujący","1972-05-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97118034,"2","1","Kierujący","1961-09-01","Mężczyzna","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97118085,"1","1","Kierujący","1996-11-18","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA
97118085,"2","1","Kierujący","1966-09-28","Mężczyzna","Posiada","Trzeźwy","23",NA,"Wniosek o ukaranie",NA
97118088,"1","1","Kierujący","1990-09-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97118088,"2","1","Kierujący","1966-12-10","Kobieta","Nie wymagane","Trzeźwy",NA,NA,"Pouczenie",NA
97118402,"1","1","Kierujący","1953-01-01","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97118402,"2","1","Kierujący","1997-09-20","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97118434,"1","1","Kierujący","1994-02-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko"
97118489,"1","1","Kierujący","1960-03-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97118489,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA
97118696,"1","1","Kierujący","1984-09-20","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA
97118696,"2","1","Kierujący","1952-01-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Mandat karny","Ranny lekko"
97119436,"1","1","Kierujący","1976-03-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97119436,"2","1","Kierujący","1955-03-27","Kobieta","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
