"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia"
94527346,"1","1","Kierujący","1951-11-16","Mężczyzna","Posiada","38","Niedostosowanie prędkości do warunków ruchu","Pouczenie","Trzeźwy",NA
94527973,"1","1","Kierujący","Nieustalona","Kobieta",NA,NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie","Trzeźwy",NA
94527981,"1","1","Kierujący","2002-07-12","Mężczyzna","Nie wymagane",NA,"Nieprzestrzeganie innych sygnałów","Dochodzenie","Trzeźwy","Ranny lekko"
94527981,"2","1","Kierujący","1952-02-08","Mężczyzna","Posiada","42",NA,NA,"Trzeźwy",NA
94528106,"1","1","Kierujący","1989-08-24","Mężczyzna","Posiada","3","Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA
94528106,"2","1","Kierujący","1978-12-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94528195,"1","1","Kierujący","1983-08-17","Kobieta","Posiada","7","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
94528195,"2","1","Kierujący","1976-08-09","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94528379,"1","1","Kierujący","1988-06-28","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA
94528379,"2","1","Kierujący","1957-09-06","Mężczyzna","Posiada","28",NA,NA,"Trzeźwy",NA
94530325,"1","1","Kierujący","1944-07-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94530325,"2","1","Kierujący","1965-01-07","Mężczyzna","Posiada","7","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94530411,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy",NA
94530411,"2","1","Kierujący","1950-04-26","Kobieta","Posiada","21",NA,NA,"Trzeźwy",NA
94531219,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,"Dochodzenie","Trzeźwy",NA
94531219,"2","1","Kierujący","1952-02-02","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94531270,"1","1","Kierujący","1982-07-09","Kobieta","Posiada","6","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
94531270,"2","1","Kierujący","1952-05-07","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94532037,"1","1","Kierujący","1972-11-01","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie","Trzeźwy",NA
94532042,"1","1","Kierujący","1978-02-20","Mężczyzna","Posiada","18","Nieudzielenie pierwszeństwa pieszemu","Dochodzenie","Trzeźwy",NA
94534653,"1","1","Kierujący","1960-01-01","Mężczyzna","Posiada","33","Nieprawidłowe: wymijanie","Wniosek o ukaranie","Trzeźwy",NA
94534653,"2","1","Kierujący","1978-07-27","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie","Trzeźwy",NA
94534798,"1","1","Kierujący","1943-06-12","Mężczyzna","Posiada","40","Nieprawidłowe: wymijanie","Wniosek o ukaranie","Trzeźwy",NA
94534798,"2","1","Kierujący","1966-10-10","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94536196,"1","1","Kierujący","1954-02-22","Mężczyzna","Posiada","36","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94536196,"2","1","Kierujący","1986-02-05","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94537066,"1","1","Kierujący","1974-03-22","Mężczyzna","Nie wymagane",NA,NA,"Mandat karny","Trzeźwy",NA
94540133,"1","1","Kierujący","1981-02-06","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94540133,"2","1","Kierujący","1993-07-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94542861,"1","1","Kierujący","1964-11-30","Mężczyzna","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie","Trzeźwy",NA
94542861,"2","1","Kierujący","1979-07-09","Kobieta","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie","Trzeźwy",NA
94543950,"1","1","Kierujący","1982-11-11","Mężczyzna","Nie wymagane",NA,NA,"Mandat karny","Trzeźwy","Ranny lekko"
94543950,"2","1","Kierujący","1950-08-19","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94545391,"1","1","Kierujący","1952-03-11","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Alkoholu","Ranny lekko"
94545396,"1","1","Kierujący","1941-06-17","Mężczyzna","Posiada","46",NA,NA,"Trzeźwy",NA
94545396,"2","1","Kierujący","1977-05-11","Kobieta","Posiada","15","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy","Ranny lekko"
94545423,"1","1","Kierujący","1986-12-15","Mężczyzna","Posiada","2","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie","Trzeźwy",NA
94545423,"2","1","Kierujący","1943-10-05","Mężczyzna","Posiada","50",NA,NA,"Trzeźwy","Ranny lekko"
94546078,"1","1","Kierujący","1980-03-12","Mężczyzna","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94546078,"2","1","Kierujący","1959-03-14","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94546147,"1","1","Kierujący","1998-07-15","Mężczyzna","Nie posiada",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie","Trzeźwy","Ranny lekko"
94546147,"2","1","Kierujący","1968-03-11","Kobieta","Posiada","12","Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy",NA
94546690,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy",NA
94546690,"2","1","Kierujący","1969-09-04","Kobieta","Nie wymagane",NA,NA,NA,"Alkoholu",NA
94547794,"1","1","Kierujący","1985-11-22","Kobieta","Posiada","1","Nieprawidłowe: wyprzedzanie","Pouczenie","Trzeźwy",NA
94547794,"2","1","Kierujący","1955-09-08","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94551114,"1","1","Kierujący","1949-01-02","Kobieta","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA
94551114,"2","1","Kierujący","1933-11-17","Mężczyzna","Posiada","17",NA,NA,"Trzeźwy",NA
94551779,"1","1","Kierujący","1974-10-28","Kobieta","Nie wymagane",NA,NA,"Mandat karny","Trzeźwy",NA
94551779,"2","1","Kierujący","1963-01-21","Mężczyzna","Posiada","3",NA,NA,"Trzeźwy",NA
94553056,"1","1","Kierujący","1939-10-18","Mężczyzna","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny","Trzeźwy",NA
94553056,"2","1","Kierujący","1965-04-02","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94553266,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94553266,"2","1","Kierujący","1954-03-13","Kobieta","Posiada","36",NA,NA,"Trzeźwy",NA
94553311,"1","1","Kierujący","1994-07-18","Mężczyzna","Posiada","1","Nieudzielenie pierwszeństwa pieszemu","Mandat karny","Trzeźwy",NA
94554287,"1","1","Kierujący","1990-02-06","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy","Ranny lekko"
94554287,"2","1","Kierujący","1984-02-20","Mężczyzna","Posiada","10",NA,NA,"Trzeźwy",NA
94554316,"1","1","Kierujący","1985-04-24","Kobieta","Nie wymagane",NA,"Nieprawidłowe: omijanie","Mandat karny","Trzeźwy","Ranny lekko"
94554316,"2","1","Kierujący","1974-06-26","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA
94556404,"1","1","Kierujący","1947-02-28","Mężczyzna","Posiada","25","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94556404,"2","1","Kierujący","1973-06-19","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94557106,"1","1","Kierujący","1947-07-13","Kobieta","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94557106,"2","1","Kierujący","1986-06-16","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94557167,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie","Trzeźwy",NA
94557167,"2","1","Kierujący","1973-09-11","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94557180,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94557180,"2","1","Kierujący","1987-09-02","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94558105,"1","1","Kierujący","1937-10-18","Mężczyzna","Posiada","42",NA,NA,"Trzeźwy",NA
94558105,"2","1","Kierujący","1947-07-30","Kobieta","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy","Ranny lekko"
94558257,"1","1","Kierujący","1969-12-18","Mężczyzna","Posiada","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94558257,"2","1","Kierujący","1985-04-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94558538,"1","1","Kierujący","1983-11-14","Mężczyzna","Posiada","9","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94558538,"2","1","Kierujący","1968-12-19","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94558602,"1","1","Kierujący","1942-02-05","Mężczyzna","Posiada","30","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94558602,"2","1","Kierujący","1984-10-09","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94559230,"1","1","Kierujący","1969-11-19","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94559230,"2","1","Kierujący","1966-05-12","Kobieta","Posiada",NA,NA,NA,"Trzeźwy",NA
94559234,"1","1","Kierujący","1979-12-13","Kobieta","Posiada",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie","Trzeźwy",NA
94559234,"2","1","Kierujący","1952-07-09","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94559720,"1","1","Kierujący","1981-03-29","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94559720,"2","1","Kierujący","1954-10-04","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94559784,"1","1","Kierujący","1984-05-18","Mężczyzna","Posiada","10","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA
94559784,"2","1","Kierujący","1972-11-06","Kobieta","Posiada","20",NA,NA,"Trzeźwy",NA
94560984,"1","1","Kierujący","1947-09-10","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko"
94560984,"2","1","Kierujący","1929-04-20","Mężczyzna","Posiada","24",NA,NA,"Trzeźwy",NA
94561873,"1","1","Kierujący","1974-03-16","Kobieta","Nie wymagane",NA,NA,"Pouczenie","Trzeźwy","Ranny lekko"
94561873,"2","1","Kierujący","1979-07-28","Mężczyzna","Posiada","12",NA,NA,"Trzeźwy",NA
94562924,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94562924,"2","1","Kierujący","1999-01-12","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94564036,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
94564036,"2","1","Kierujący","1934-10-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94564050,"1","1","Kierujący","Nieustalona","Kobieta","Nie wymagane",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy",NA
94564050,"2","1","Kierujący","1951-01-02","Mężczyzna","Posiada","26",NA,NA,"Trzeźwy",NA
94564669,"1","1","Kierujący","1976-04-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94566405,"1","1","Kierujący","1996-07-10","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94566405,"2","1","Pasażer","1965-07-20","Kobieta",NA,NA,NA,"Wniosek o ukaranie","Trzeźwy",NA
94566806,"1","1","Kierujący","1971-01-22","Mężczyzna","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny","Trzeźwy",NA
94566806,"2","1","Kierujący","1990-09-01","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94569863,"1","1","Kierujący","1924-07-27","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA
94569863,"2","1","Kierujący","1948-04-17","Kobieta","Posiada","34",NA,NA,"Trzeźwy",NA
94570900,"1","1","Kierujący","1988-04-23","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94570900,"2","1","Kierujący","2004-10-22","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94571976,"1","1","Kierujący","1996-07-14","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko"
94571976,"2","1","Kierujący","1994-09-01","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA
94571976,"2","2","Pasażer","1994-05-14","Mężczyzna",NA,NA,NA,NA,"Trzeźwy","Ranny lekko"
94573990,"1","1","Kierujący","1977-11-01","Mężczyzna","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94573990,"2","1","Kierujący","1985-10-12","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94578241,"1","1","Kierujący","1901-01-01","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94578241,"2","1","Kierujący","1980-08-06","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko"
94578270,"1","1","Kierujący","1979-07-22","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie","Trzeźwy",NA
94578462,"1","1","Kierujący","1986-06-14","Mężczyzna","Posiada","6","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA
94578462,"2","1","Kierujący","1977-10-14","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94580072,"1","1","Kierujący","1943-05-11","Mężczyzna","Posiada","37","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA
94580072,"2","1","Kierujący","1970-09-13","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94580629,"1","1","Kierujący","1982-06-02","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Alkoholu",NA
94580701,"1","1","Kierujący","1981-02-09","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Mandat karny","Trzeźwy",NA
94580701,"2","1","Kierujący","1955-04-09","Mężczyzna","Posiada","24",NA,NA,"Trzeźwy",NA
94580779,"1","1","Kierujący","1980-09-07","Mężczyzna","Posiada","0","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94580779,"2","1","Kierujący","2003-09-07","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94580892,"1","1","Kierujący","1956-05-12","Mężczyzna","Posiada","35","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA
94580892,"2","1","Kierujący","1988-02-11","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94580894,"1","1","Kierujący","1963-06-28","Mężczyzna","Nie wymagane",NA,"Jazda po niewłaściwej stronie drogi","Wniosek o ukaranie","Alkoholu","Ranny lekko"
94580894,"2","1","Kierujący","1949-11-15","Mężczyzna","Posiada","43",NA,NA,"Trzeźwy",NA
94582426,"1","1","Kierujący","1953-05-01","Kobieta","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko"
94582426,"2","1","Kierujący","1953-12-10","Mężczyzna","Posiada","31",NA,NA,"Trzeźwy",NA
94582484,"1","1","Kierujący","1994-05-19","Mężczyzna","Posiada","1","Nieprawidłowe: skręcanie","Pouczenie","Trzeźwy",NA
94582484,"2","1","Kierujący","1978-11-15","Kobieta","Posiada","8",NA,NA,"Trzeźwy",NA
94583355,"1","1","Kierujący","1973-04-04","Mężczyzna","Posiada","20","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94583355,"2","1","Kierujący","1983-06-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94583782,"1","1","Kierujący","1986-08-05","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94583782,"2","1","Kierujący","1975-10-01","Kobieta","Posiada","6",NA,NA,"Trzeźwy",NA
94584166,"1","1","Kierujący","1963-09-27","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny ciężko"
94585292,"1","1","Kierujący","1970-06-21","Mężczyzna","Nie wymagane",NA,"Wjazd przy czerwonym świetle","Wniosek o ukaranie","Trzeźwy",NA
94585292,"2","1","Kierujący","1986-10-17","Mężczyzna","Posiada","6",NA,NA,"Trzeźwy",NA
94585335,"1","1","Kierujący","1986-11-28","Mężczyzna","Nie wymagane",NA,NA,"Mandat karny","Trzeźwy",NA
94585335,"2","1","Kierujący","1981-08-10","Mężczyzna","Posiada","13",NA,NA,"Trzeźwy",NA
94585448,"1","1","Kierujący","1988-02-10","Mężczyzna","Posiada","4","Wjazd przy czerwonym świetle","Dochodzenie","Trzeźwy","Ranny lekko"
94585448,"2","1","Kierujący","1977-08-10","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94585448,"3","1","Kierujący","1984-07-07","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94585493,"1","1","Kierujący","1939-08-17","Kobieta","Posiada","29","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94585493,"2","1","Kierujący","1996-05-01","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94585506,"1","1","Kierujący","1964-06-05","Mężczyzna","Posiada","29","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94585506,"2","1","Kierujący","1967-06-29","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94585545,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94585545,"2","1","Kierujący","1951-09-16","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94585597,"1","1","Kierujący","1996-11-28","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy",NA
94585597,"2","1","Kierujący","1956-06-11","Mężczyzna","Posiada","23",NA,NA,"Trzeźwy",NA
94585611,"1","1","Kierujący","1983-04-10","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94585615,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wymijanie","Dochodzenie","Trzeźwy",NA
94585615,"2","1","Kierujący","1965-04-18","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94586447,"1","1","Kierujący","1985-03-25","Kobieta","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94586447,"2","1","Kierujący","1948-02-20","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94588171,"1","1","Kierujący","1997-05-02","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Trzeźwy","Ranny lekko"
94588772,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: cofanie","Dochodzenie","Trzeźwy",NA
94588772,"2","1","Kierujący","2002-03-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94589405,"1","1","Kierujący","1985-10-01","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94589405,"2","1","Kierujący","1987-07-07","Kobieta","Posiada","3",NA,NA,"Trzeźwy",NA
94589563,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
94589563,"2","1","Kierujący","1981-07-31","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA
94589587,"1","1","Kierujący","1972-03-04","Kobieta","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA
94589587,"2","1","Kierujący","1989-05-09","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy",NA
94590403,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94590403,"2","1","Kierujący","1977-08-12","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94590513,"1","1","Kierujący","1994-09-18","Mężczyzna","Nie wymagane",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Trzeźwy",NA
94590513,"2","1","Kierujący","1969-07-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94592244,"1","1","Kierujący","1977-11-04","Mężczyzna","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny","Trzeźwy",NA
94592244,"2","1","Kierujący","1977-10-09","Kobieta","Posiada","7",NA,NA,"Trzeźwy",NA
94593361,"1","1","Kierujący","1955-10-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94593361,"2","1","Kierujący","1984-11-29","Mężczyzna","Posiada",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
94595908,"1","1","Kierujący","1963-10-21","Mężczyzna","Posiada","31","Wjazd przy czerwonym świetle","Dochodzenie","Trzeźwy",NA
94595908,"2","1","Kierujący","1996-09-06","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy","Ranny lekko"
94596122,"1","1","Kierujący","1957-07-26","Kobieta","Nie wymagane",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy","Ranny ciężko"
94596122,"1","2","Kierujący","1994-09-21","Kobieta","Nie posiada",NA,NA,NA,"Trzeźwy","Ranny lekko"
94596206,"1","1","Kierujący","1994-04-09","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA
94596206,"2","1","Kierujący","1967-06-16","Kobieta","Posiada","12",NA,NA,"Trzeźwy",NA
94596535,"1","1","Kierujący","1973-06-16","Kobieta","Posiada","12","Nieprawidłowe: cofanie","Dochodzenie","Trzeźwy",NA
94596535,"2","1","Kierujący","1985-06-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94596537,"1","1","Kierujący","1975-03-07","Mężczyzna","Posiada","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94596537,"2","1","Kierujący","2003-01-17","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94597828,"1","1","Kierujący","1961-03-14","Kobieta","Posiada","10","Niezachowanie bezp. odl. między pojazdami","Mandat karny","Trzeźwy",NA
94597828,"2","1","Kierujący","1984-05-09","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy",NA
94597828,"3","1","Kierujący","1943-05-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94605200,"1","1","Kierujący","1979-06-25","Mężczyzna","Posiada",NA,NA,"Pouczenie","Trzeźwy",NA
94605402,"1","1","Kierujący","1993-07-09","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94605402,"2","1","Kierujący","1944-04-26","Mężczyzna","Posiada","47",NA,NA,"Trzeźwy",NA
94611243,"1","1","Kierujący","2004-01-07","Kobieta","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy",NA
94611243,"2","1","Kierujący","1989-02-25","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94613003,"1","1","Kierujący","1971-09-03","Kobieta","Posiada","2","Nieprawidłowe: skręcanie","Mandat karny","Trzeźwy",NA
94613003,"2","1","Kierujący","1932-02-12","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94613138,"1","1","Kierujący","1967-08-22","Mężczyzna","Posiada","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94613138,"2","1","Kierujący","1984-05-07","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94613202,"1","1","Kierujący","1982-10-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94613485,"1","1","Kierujący","1972-06-08","Mężczyzna","Posiada","21","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94613485,"2","1","Kierujący","1983-12-30","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94617970,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy",NA
94617970,"2","1","Kierujący","1990-11-22","Mężczyzna","Posiada",NA,NA,"Inny organ","Trzeźwy",NA
94626017,"1","1","Kierujący","1950-01-03","Mężczyzna","Posiada","42","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94626017,"2","1","Kierujący","1975-06-16","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94626267,"1","1","Kierujący","1985-01-20","Kobieta","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94626267,"2","1","Kierujący","1994-09-11","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94626384,"1","1","Kierujący","1991-03-02","Mężczyzna","Nie wymagane",NA,"Gwałtowne hamowanie","Pouczenie","Trzeźwy",NA
