"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia","Nieprawidłowe użycie"
97854032,"1","1","Kierujący","1954-06-26","Kobieta","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Trzeźwy","Ranny ciężko",NA
97854032,"2","1","Kierujący","1983-06-21","Mężczyzna","Posiada","12",NA,NA,"Trzeźwy",NA,NA
97854266,"1","1","Kierujący","1947-05-01","Mężczyzna","Posiada","47","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97854266,"2","1","Kierujący","2006-01-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97854571,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie","Trzeźwy",NA,NA
97854571,"2","1","Kierujący","1998-09-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97855093,"1","1","Kierujący","1972-02-13","Mężczyzna","Posiada","23",NA,NA,"Trzeźwy",NA,NA
97855093,"2","1","Kierujący","1994-11-01","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Smierć na miejscu",NA
97855161,"1","1","Kierujący","1980-07-07","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wyprzedzanie",NA,"Alkoholu",NA,NA
97855161,"2","1","Kierujący","1934-09-23","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97855182,"1","1","Kierujący","1986-04-03","Mężczyzna","Nie wymagane",NA,NA,"Mandat karny","Trzeźwy","Ranny lekko",NA
97855182,"2","1","Kierujący","1934-03-07","Mężczyzna","Posiada","50",NA,NA,"Trzeźwy",NA,NA
97855215,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie",NA,"Trzeźwy",NA,NA
97855215,"2","1","Kierujący","1967-10-21","Mężczyzna","Posiada",NA,"Jazda po niewłaściwej stronie drogi","Pouczenie","Trzeźwy",NA,NA
97856160,"1","1","Kierujący","1991-11-28","Mężczyzna","Posiada","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97856160,"2","1","Kierujący","1978-01-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97856164,"1","1","Kierujący","1975-08-22","Mężczyzna","Posiada","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97856465,"1","1","Kierujący","1972-08-15","Kobieta","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97856465,"2","1","Kierujący","1927-03-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97856677,"1","1","Kierujący","1994-11-20","Mężczyzna","Posiada","1",NA,"Dochodzenie","Trzeźwy",NA,NA
97856677,"1","2","Pasażer","1996-11-12","Kobieta",NA,NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97856677,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,NA,"Trzeźwy",NA,NA
97857346,"1","1","Kierujący","1985-08-13","Mężczyzna","Posiada","10",NA,"Dochodzenie","Trzeźwy",NA,NA
97857371,"1","1","Kierujący","1988-04-17","Mężczyzna","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97857371,"2","1","Kierujący","1980-10-30","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97857371,"3","1","Kierujący","1989-08-18","Mężczyzna","Posiada","6",NA,NA,"Trzeźwy","Ranny lekko",NA
97857712,"1","1","Kierujący","1991-04-28","Mężczyzna","Posiada","4",NA,"Mandat karny","Trzeźwy",NA,NA
97857712,"2","1","Kierujący","1991-05-30","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97857844,"1","1","Kierujący","2006-06-21","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy",NA,NA
97857844,"2","1","Kierujący","1986-12-12","Kobieta","Posiada","8",NA,NA,"Trzeźwy",NA,NA
97858256,"1","1","Kierujący","2000-03-17","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97858256,"2","1","Kierujący","1981-04-26","Kobieta","Nie wymagane",NA,NA,NA,"Alkoholu",NA,NA
97858256,"3","1","Kierujący","1991-03-17","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97858257,"1","1","Kierujący","1956-12-14","Kobieta","Posiada","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97858257,"2","1","Kierujący","1981-02-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97858268,"1","1","Kierujący","1978-10-29","Kobieta","Posiada","6","Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy",NA,NA
97858268,"2","1","Kierujący","1989-10-01","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97859906,"1","1","Kierujący","1985-07-10","Kobieta","Nie wymagane",NA,"Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy","Ranny lekko",NA
97859906,"2","1","Kierujący","1978-10-12","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97860099,"1","1","Kierujący","1969-12-29","Mężczyzna","Nie wymagane",NA,NA,"Inny organ","Trzeźwy",NA,NA
97860698,"1","1","Kierujący","1952-01-24","Mężczyzna","Posiada","9","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA,NA
97860698,"2","1","Kierujący","1977-06-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97860703,"1","1","Kierujący","1933-09-12","Mężczyzna","Posiada","57","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97860703,"2","1","Kierujący","1997-09-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97861452,"1","1","Kierujący","1935-05-07","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97861452,"2","1","Kierujący","1988-11-24","Mężczyzna","Posiada","6",NA,NA,"Trzeźwy",NA,NA
97861994,"1","1","Kierujący","1988-07-23","Mężczyzna","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97861994,"2","1","Kierujący","1953-10-10","Kobieta","Posiada","3",NA,NA,"Trzeźwy","Ranny ciężko",NA
97862032,"1","1","Kierujący","1983-04-19","Kobieta","Nie wymagane",NA,NA,"Wniosek o ukaranie","Trzeźwy",NA,NA
97862032,"2","1","Kierujący","1947-05-25","Kobieta","Posiada","48",NA,NA,"Trzeźwy",NA,NA
97862137,"1","1","Kierujący","1928-07-23","Mężczyzna","Posiada","57","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97862137,"2","1","Kierujący","1964-10-19","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97862263,"1","1","Kierujący","1984-06-25","Mężczyzna","Posiada","12",NA,"Pouczenie","Trzeźwy",NA,NA
97862263,"2","1","Kierujący","1962-05-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97862300,"1","1","Kierujący","1947-01-10","Mężczyzna","Posiada","27","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97862300,"2","1","Kierujący","2005-03-28","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97862306,"1","1","Kierujący","1984-09-18","Mężczyzna","Nie wymagane",NA,NA,"Wniosek o ukaranie","Trzeźwy",NA,NA
97862614,"1","1","Kierujący","1971-09-10","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97862614,"2","1","Kierujący","1971-08-13","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97862729,"1","1","Kierujący","1977-12-17","Kobieta","Nie wymagane",NA,"Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy",NA,NA
97862729,"2","1","Kierujący","1988-12-29","Kobieta","Posiada","2",NA,NA,"Trzeźwy",NA,NA
97863054,"1","1","Kierujący","1961-10-20","Mężczyzna","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy",NA,NA
97863054,"2","1","Kierujący","1976-12-14","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97863296,"1","1","Kierujący","1950-09-08","Mężczyzna","Posiada",NA,"Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA
97863296,"2","1","Kierujący","1987-09-02","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97864090,"1","1","Kierujący","1983-11-13","Mężczyzna","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97864090,"2","1","Kierujący","1972-05-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97864091,"1","1","Pasażer","1938-05-06","Kobieta",NA,NA,NA,"Mandat karny","Trzeźwy",NA,NA
97864091,"2","1","Kierujący","1992-07-06","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97864497,"1","1","Kierujący","1965-02-22","Mężczyzna","Posiada","13",NA,NA,"Trzeźwy",NA,NA
97864497,"2","1","Kierujący","2006-09-19","Kobieta","Nie posiada",NA,"Nieprawidłowe: omijanie","Pouczenie","Trzeźwy",NA,NA
97865130,"1","1","Kierujący","1945-01-01","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Alkoholu",NA,NA
97865295,"1","1","Kierujący","1978-06-30","Mężczyzna","Posiada","13","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97865295,"2","1","Kierujący","1986-01-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
97865348,"1","1","Kierujący","1984-04-09","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97865431,"1","1","Kierujący","1991-10-18","Mężczyzna","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97865431,"2","1","Kierujący","1958-10-18","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97865700,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Trzeźwy",NA,NA
97865700,"2","1","Kierujący","1994-05-25","Kobieta","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97865750,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97865750,"2","1","Kierujący","1979-07-24","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97865835,"1","1","Kierujący","1987-11-19","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97865835,"2","1","Kierujący","1979-03-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97866788,"1","1","Kierujący","1972-03-17","Mężczyzna","Posiada","7","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97866788,"2","1","Kierujący","1997-08-11","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97866854,"1","1","Kierujący","1979-11-17","Mężczyzna","Posiada","16","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97866854,"2","1","Kierujący","1971-10-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97867043,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA,NA
97867043,"2","1","Kierujący","1973-10-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Alkoholu","Ranny lekko",NA
97867428,"1","1","Kierujący","1996-03-13","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy",NA,NA
97867428,"2","1","Kierujący","1957-11-28","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97867483,"1","1","Kierujący","1979-08-17","Kobieta","Posiada","6","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97867483,"2","1","Kierujący","1956-04-21","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97868428,"1","1","Kierujący","1984-03-14","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97868428,"2","1","Kierujący","1962-08-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97868524,"1","1","Kierujący","1969-03-31","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Trzeźwy","Ranny lekko",NA
97868524,"2","1","Kierujący","1965-12-25","Kobieta","Posiada","14",NA,NA,"Trzeźwy",NA,NA
97869355,"1","1","Kierujący","1941-03-18","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Smierć na miejscu",NA
97869355,"2","1","Kierujący","1974-08-02","Kobieta","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97869603,"1","1","Kierujący","1988-06-16","Mężczyzna","Posiada","6","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA,NA
97869603,"2","1","Kierujący","1948-11-24","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97869742,"1","1","Kierujący","1931-11-22","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97869742,"2","1","Kierujący","1986-06-29","Mężczyzna",NA,NA,NA,NA,"Trzeźwy",NA,NA
97869928,"1","1","Kierujący","1987-12-21","Kobieta","Posiada","6","Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA,NA
97869928,"2","1","Kierujący","1941-02-23","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA,NA
97870200,"1","1","Kierujący","1954-12-17","Kobieta","Posiada","41","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97870200,"2","1","Kierujący","1982-02-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97870440,"1","1","Kierujący","1994-08-04","Mężczyzna","Posiada","2",NA,"Dochodzenie","Trzeźwy",NA,NA
97870512,"1","1","Kierujący","1993-07-29","Kobieta","Nie posiada",NA,"Nieprawidłowe: skręcanie","Pouczenie","Trzeźwy",NA,NA
97870512,"2","1","Kierujący","1953-04-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97870806,"1","1","Kierujący","1978-12-08","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Mandat karny","Trzeźwy",NA,NA
97871139,"1","1","Kierujący","1989-07-12","Mężczyzna","Posiada","6","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA,NA
97871139,"2","1","Kierujący","1994-06-20","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97871260,"1","1","Kierujący","1958-04-12","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97871260,"2","1","Kierujący","1971-09-10","Mężczyzna","Posiada",NA,"Wjazd przy czerwonym świetle","Dochodzenie","Trzeźwy",NA,NA
97871558,"1","1","Kierujący","1966-02-18","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko",NA
97871777,"1","1","Kierujący","1974-05-08","Kobieta","Posiada","21","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie","Trzeźwy",NA,NA
97871777,"2","1","Kierujący","1981-10-13","Kobieta","Posiada","14",NA,NA,"Trzeźwy","Ranny lekko",NA
97872337,"1","1","Kierujący","2000-06-08","Kobieta","Posiada",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy","Ranny lekko",NA
97872337,"1","2","Kierujący","1977-01-09","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97872373,"1","1","Kierujący","1971-02-06","Mężczyzna","Posiada","23","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97872373,"2","1","Kierujący","1979-02-06","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97872573,"1","1","Kierujący","1983-07-27","Kobieta","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97872573,"2","1","Kierujący","1986-03-23","Kobieta","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97873478,"1","1","Kierujący","1982-12-18","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy","Ranny lekko",NA
97873478,"2","1","Kierujący","1959-04-01","Kobieta","Posiada","21",NA,NA,"Trzeźwy",NA,NA
97873592,"1","1","Kierujący","1963-08-17","Kobieta","Posiada",NA,"Nieprawidłowe: omijanie","Dochodzenie","Trzeźwy",NA,NA
97873592,"2","1","Kierujący","2008-10-02","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97874018,"1","1","Kierujący","1957-09-16","Kobieta","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97874018,"2","1","Kierujący","1971-10-03","Mężczyzna","Posiada","20",NA,NA,"Trzeźwy",NA,NA
97874038,"1","1","Kierujący","1978-06-29","Kobieta","Posiada","13",NA,NA,"Trzeźwy",NA,NA
97874038,"2","1","Kierujący","1997-04-05","Mężczyzna","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Alkoholu",NA,NA
97874935,"1","1","Kierujący","1976-07-01","Mężczyzna","Posiada","19",NA,NA,"Trzeźwy",NA,NA
97874935,"2","1","Kierujący","1993-01-21","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Trzeźwy","Ranny ciężko",NA
97875084,"1","1","Kierujący","1978-09-06","Kobieta","Posiada","4","Niezachowanie bezp. odl. między pojazdami","Mandat karny","Trzeźwy",NA,NA
97875084,"2","1","Kierujący","1977-09-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97875245,"1","1","Kierujący","1970-01-27","Mężczyzna","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97875245,"2","1","Kierujący","1959-03-11","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97875637,"1","1","Kierujący","1975-02-07","Mężczyzna","Posiada","20","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97875637,"2","1","Kierujący","1975-09-08","Mężczyzna","Posiada","20",NA,NA,"Trzeźwy",NA,NA
97875880,"1","1","Kierujący","1970-02-11","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97875880,"1","2","Kierujący","1968-08-10","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97876045,"1","1","Kierujący","1989-09-04","Mężczyzna","Posiada","5","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie","Trzeźwy",NA,NA
97876045,"2","1","Kierujący","1971-02-12","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97876048,"1","1","Kierujący","1985-05-30","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny ciężko",NA
97876567,"1","1","Kierujący","1970-04-15","Kobieta","Posiada","16","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97876567,"2","1","Kierujący","1995-07-20","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97876922,"1","1","Kierujący","1961-10-20","Mężczyzna","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97876922,"2","1","Kierujący","1976-12-14","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
97876939,"1","1","Kierujący","1965-04-09","Mężczyzna","Posiada","25","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97876939,"2","1","Kierujący","1949-07-27","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97877363,"1","1","Kierujący","1983-10-07","Kobieta","Posiada","12","Nieprawidłowe: wymijanie","Mandat karny","Trzeźwy","Ranny lekko",NA
97877363,"2","1","Kierujący","1990-03-30","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA,NA
97877363,"3","1","Kierujący","1970-12-26","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA,NA
97877550,"1","1","Kierujący","1956-10-25","Mężczyzna","Posiada","33","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA
97877550,"2","1","Kierujący","1944-04-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97878064,"1","1","Kierujący","1992-06-09","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97878064,"2","1","Kierujący","1988-01-13","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97879129,"1","1","Kierujący","1963-04-09","Kobieta","Posiada","21",NA,"Dochodzenie","Trzeźwy",NA,NA
97879129,"2","1","Kierujący","1947-11-28","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
97879279,"1","1","Kierujący","1980-06-12","Mężczyzna","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97879279,"2","1","Kierujący","1960-09-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97879282,"1","1","Kierujący","1974-05-20","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko",NA
97879282,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,NA,"Trzeźwy",NA,NA
97879404,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97879489,"1","1","Kierujący","1969-06-11","Mężczyzna","Posiada",NA,"Zmęczenie, zaśnięcie","Dochodzenie","Trzeźwy","Ranny ciężko",NA
97879490,"1","1","Kierujący","1995-12-08","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko",NA
97879490,"2","1","Kierujący","1992-06-12","Kobieta","Posiada",NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97879546,"1","1","Kierujący","1996-01-21","Mężczyzna","Posiada",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA,NA
97879587,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieprawidłowe: omijanie","Dochodzenie","Trzeźwy",NA,NA
97879587,"2","1","Kierujący","1976-06-13","Mężczyzna","Posiada","20",NA,NA,"Trzeźwy",NA,NA
97880200,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: omijanie","Dochodzenie","Trzeźwy",NA,NA
97880200,"2","1","Kierujący","1988-06-20","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA,NA
97880236,"1","1","Kierujący","1957-11-25","Kobieta","Nie wymagane",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Trzeźwy",NA,NA
97880236,"2","1","Kierujący","1966-01-07","Mężczyzna","Posiada","29",NA,NA,"Trzeźwy",NA,NA
97880238,"1","1","Kierujący","1957-06-20","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy","Ranny lekko",NA
97880238,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,NA,"Trzeźwy",NA,NA
97880317,"1","1","Kierujący","1980-04-17","Mężczyzna","Posiada","16","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA
97880317,"2","1","Kierujący","1966-09-30","Kobieta","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97880717,"1","1","Kierujący","1987-01-05","Mężczyzna","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97880717,"2","1","Kierujący","2001-03-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97880992,"1","1","Kierujący","1990-03-08","Mężczyzna","Nie wymagane","0","Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA,NA
97880992,"2","1","Kierujący","1991-07-03","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA
97880994,"1","1","Kierujący","1985-07-27","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97880994,"2","1","Kierujący","1957-05-26","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97881068,"1","1","Kierujący","1956-04-19","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA
97881068,"2","1","Kierujący","1969-12-04","Mężczyzna","Posiada","26",NA,NA,"Trzeźwy",NA,NA
97881388,"1","1","Kierujący","1965-09-04","Mężczyzna","Posiada","30","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97881388,"2","1","Kierujący","1993-02-10","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97881865,"1","1","Kierujący","1981-09-18","Kobieta","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97881865,"2","1","Kierujący","1958-09-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97881973,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97881973,"2","1","Kierujący","1994-04-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97882482,"1","1","Kierujący","1950-05-06","Mężczyzna","Posiada","36","Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy",NA,NA
97882482,"2","1","Kierujący","1990-05-30","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97882752,"1","1","Kierujący","2004-10-04","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko",NA
